ZipCode,Sequence,State,City,County,StateFIPS,CountyFIPS,Percent
96838,1,HI,Honolulu,Honolulu,15,003,100
96839,1,HI,Honolulu,Honolulu,15,003,100
96840,1,HI,Honolulu,Honolulu,15,003,100
96841,1,HI,Honolulu,Honolulu,15,003,100
96843,1,HI,Honolulu,Honolulu,15,003,100
96844,1,HI,Honolulu,Honolulu,15,003,100
96846,1,HI,Honolulu,Honolulu,15,003,100
96847,1,HI,Honolulu,Honolulu,15,003,100
96848,1,HI,Honolulu,Honolulu,15,003,100
96849,1,HI,Honolulu,Honolulu,15,003,100
96850,1,HI,Honolulu,Honolulu,15,003,100
96853,1,HI,Joint Base Pearl Harbor-Hickam,Honolulu,15,003,100
96854,1,HI,Wheeler Army Airfield,Honolulu,15,003,100
96857,1,HI,Schofield Barracks,Honolulu,15,003,100
96858,1,HI,Fort Shafter,Honolulu,15,003,100
96859,1,HI,Tripler Army Medical Center,Honolulu,15,003,100
96860,1,HI,Joint Base Pearl Harbor-Hickam,Honolulu,15,003,100
96861,1,HI,Camp H M Smith,Honolulu,15,003,100
96863,1,HI,MCBH Kaneohe Bay,Honolulu,15,003,100
96898,1,HI,Wake Island,Honolulu,15,003,100
96910,1,GU,Hagatna,Guam,66,010,100
96912,1,GU,Dededo,Guam,66,010,100
96913,1,GU,Barrigada,Guam,66,010,100
96915,1,GU,Santa Rita,Guam,66,010,100
96917,1,GU,Inarajan,Guam,66,010,100
96921,1,GU,Barrigada,Guam,66,010,100
96923,1,GU,Mangilao,Guam,66,010,100
96928,1,GU,Agat,Guam,66,010,100
96929,1,GU,Yigo,Guam,66,010,100
96931,1,GU,Tamuning,Guam,66,010,100
96932,1,GU,Hagatna,Guam,66,010,100
97001,1,OR,Antelope,Wasco,41,065,100
97002,1,OR,Aurora,Marion,41,047,80
97002,2,OR,Aurora,Clackamas,41,005,20
97003,1,OR,Beaverton,Washington,41,067,100
97004,1,OR,Beavercreek,Clackamas,41,005,100
97005,1,OR,Beaverton,Washington,41,067,100
97006,1,OR,Beaverton,Washington,41,067,100
97007,1,OR,Beaverton,Washington,41,067,100
97008,1,OR,Beaverton,Washington,41,067,100
97009,1,OR,Boring,Clackamas,41,005,99
97009,2,OR,Boring,Multnomah,41,051,1
97010,1,OR,Bridal Veil,Multnomah,41,051,100
97011,1,OR,Brightwood,Clackamas,41,005,100
97013,1,OR,Canby,Clackamas,41,005,100
97014,1,OR,Cascade Locks,Hood River,41,027,59
97014,2,OR,Cascade Locks,Multnomah,41,051,41
97015,1,OR,Clackamas,Clackamas,41,005,100
97016,1,OR,Clatskanie,Columbia,41,009,82
97016,2,OR,Clatskanie,Clatsop,41,007,18
97017,1,OR,Colton,Clackamas,41,005,100
97018,1,OR,Columbia City,Columbia,41,009,100
97019,1,OR,Corbett,Multnomah,41,051,96
97019,2,OR,Corbett,Clackamas,41,005,4
97020,1,OR,Donald,Marion,41,047,100
97021,1,OR,Dufur,Wasco,41,065,100
97022,1,OR,Eagle Creek,Clackamas,41,005,100
97023,1,OR,Estacada,Clackamas,41,005,100
97024,1,OR,Fairview,Multnomah,41,051,100
97026,1,OR,Gervais,Marion,41,047,100
97027,1,OR,Gladstone,Clackamas,41,005,100
97028,1,OR,Government Camp,Clackamas,41,005,100
97029,1,OR,Grass Valley,Sherman,41,055,100
97030,1,OR,Gresham,Multnomah,41,051,100
97031,1,OR,Hood River,Hood River,41,027,100
97032,1,OR,Hubbard,Marion,41,047,86
97032,2,OR,Hubbard,Clackamas,41,005,14
97033,1,OR,Kent,Sherman,41,055,100
97034,1,OR,Lake Oswego,Clackamas,41,005,99
97034,2,OR,Lake Oswego,Multnomah,41,051,1
97035,1,OR,Lake Oswego,Clackamas,41,005,93
97035,2,OR,Lake Oswego,Multnomah,41,051,6
97035,3,OR,Lake Oswego,Washington,41,067,1
97036,1,OR,Marylhurst,Clackamas,41,005,100
97037,1,OR,Maupin,Wasco,41,065,100
97038,1,OR,Molalla,Clackamas,41,005,100
97039,1,OR,Moro,Sherman,41,055,100
97040,1,OR,Mosier,Wasco,41,065,100
97041,1,OR,Mount Hood Parkdale,Hood River,41,027,100
97042,1,OR,Mulino,Clackamas,41,005,100
97044,1,OR,Odell,Hood River,41,027,100
97045,1,OR,Oregon City,Clackamas,41,005,100
97048,1,OR,Rainier,Columbia,41,009,100
97049,1,OR,Rhododendron,Clackamas,41,005,100
97050,1,OR,Rufus,Sherman,41,055,100
97051,1,OR,Saint Helens,Columbia,41,009,100
97053,1,OR,Warren,Columbia,41,009,100
97054,1,OR,Deer Island,Columbia,41,009,100
97055,1,OR,Sandy,Clackamas,41,005,100
97056,1,OR,Scappoose,Columbia,41,009,95
97056,2,OR,Scappoose,Multnomah,41,051,4
97056,3,OR,Scappoose,Washington,41,067,1
97057,1,OR,Shaniko,Wasco,41,065,100
97058,1,OR,The Dalles,Wasco,41,065,100
97060,1,OR,Troutdale,Multnomah,41,051,100
97062,1,OR,Tualatin,Washington,41,067,86
97062,2,OR,Tualatin,Clackamas,41,005,14
97063,1,OR,Tygh Valley,Wasco,41,065,100
97064,1,OR,Vernonia,Columbia,41,009,100
97065,1,OR,Wasco,Sherman,41,055,100
97067,1,OR,Welches,Clackamas,41,005,100
97068,1,OR,West Linn,Clackamas,41,005,100
97070,1,OR,Wilsonville,Clackamas,41,005,91
97070,2,OR,Wilsonville,Washington,41,067,9
97071,1,OR,Woodburn,Marion,41,047,97
97071,2,OR,Woodburn,Clackamas,41,005,3
97075,1,OR,Beaverton,Washington,41,067,100
97076,1,OR,Beaverton,Washington,41,067,100
97077,1,OR,Beaverton,Washington,41,067,100
97078,1,OR,Beaverton,Washington,41,067,100
97079,1,OR,Beaverton,Washington,41,067,100
97080,1,OR,Gresham,Multnomah,41,051,99
97080,2,OR,Gresham,Clackamas,41,005,1
97086,1,OR,Happy Valley,Clackamas,41,005,100
97089,1,OR,Damascus,Clackamas,41,005,99
97089,2,OR,Damascus,Multnomah,41,051,1
97101,1,OR,Amity,Yamhill,41,071,88
97101,2,OR,Amity,Polk,41,053,12
97102,1,OR,Arch Cape,Clatsop,41,007,100
97103,1,OR,Astoria,Clatsop,41,007,100
97106,1,OR,Banks,Washington,41,067,100
97107,1,OR,Bay City,Tillamook,41,057,100
97108,1,OR,Beaver,Tillamook,41,057,100
97109,1,OR,Buxton,Washington,41,067,100
97110,1,OR,Cannon Beach,Clatsop,41,007,100
97111,1,OR,Carlton,Yamhill,41,071,100
97112,1,OR,Cloverdale,Tillamook,41,057,100
97113,1,OR,Cornelius,Washington,41,067,100
97114,1,OR,Dayton,Yamhill,41,071,100
97115,1,OR,Dundee,Yamhill,41,071,100
97116,1,OR,Forest Grove,Washington,41,067,100
97117,1,OR,Gales Creek,Washington,41,067,100
97118,1,OR,Garibaldi,Tillamook,41,057,100
97119,1,OR,Gaston,Washington,41,067,78
97119,2,OR,Gaston,Yamhill,41,071,22
97121,1,OR,Hammond,Clatsop,41,007,100
97122,1,OR,Hebo,Tillamook,41,057,100
97123,1,OR,Hillsboro,Washington,41,067,97
97123,2,OR,Hillsboro,Yamhill,41,071,3
97124,1,OR,Hillsboro,Washington,41,067,99
97124,2,OR,Hillsboro,Multnomah,41,051,1
97125,1,OR,Manning,Washington,41,067,100
97127,1,OR,Lafayette,Yamhill,41,071,100
97128,1,OR,McMinnville,Yamhill,41,071,100
97129,1,OR,Hillsboro,Washington,41,067,100
97130,1,OR,Manzanita,Tillamook,41,057,100
97131,1,OR,Nehalem,Tillamook,41,057,98
97131,2,OR,Nehalem,Clatsop,41,007,2
97132,1,OR,Newberg,Yamhill,41,071,98
97132,2,OR,Newberg,Washington,41,067,1
97132,3,OR,Newberg,Clackamas,41,005,1
97133,1,OR,North Plains,Washington,41,067,98
97133,2,OR,North Plains,Multnomah,41,051,2
97134,1,OR,Oceanside,Tillamook,41,057,100
97135,1,OR,Pacific City,Tillamook,41,057,100
97136,1,OR,Rockaway Beach,Tillamook,41,057,100
97137,1,OR,Saint Paul,Marion,41,047,100
97138,1,OR,Seaside,Clatsop,41,007,100
97140,1,OR,Sherwood,Washington,41,067,92
97140,2,OR,Sherwood,Clackamas,41,005,6
97140,3,OR,Sherwood,Yamhill,41,071,2
97141,1,OR,Tillamook,Tillamook,41,057,100
97143,1,OR,Netarts,Tillamook,41,057,100
97144,1,OR,Timber,Washington,41,067,100
97145,1,OR,Tolovana Park,Clatsop,41,007,100
97146,1,OR,Warrenton,Clatsop,41,007,100
97147,1,OR,Wheeler,Tillamook,41,057,100
97148,1,OR,Yamhill,Yamhill,41,071,100
97149,1,OR,Neskowin,Tillamook,41,057,100
97201,1,OR,Portland,Multnomah,41,051,100
97202,1,OR,Portland,Multnomah,41,051,99
97202,2,OR,Portland,Clackamas,41,005,1
97203,1,OR,Portland,Multnomah,41,051,100
97204,1,OR,Portland,Multnomah,41,051,100
97205,1,OR,Portland,Multnomah,41,051,100
97206,1,OR,Portland,Multnomah,41,051,95
97206,2,OR,Portland,Clackamas,41,005,5
97207,1,OR,Portland,Multnomah,41,051,100
97208,1,OR,Portland,Multnomah,41,051,100
97209,1,OR,Portland,Multnomah,41,051,100
97210,1,OR,Portland,Multnomah,41,051,99
97210,2,OR,Portland,Washington,41,067,1
97211,1,OR,Portland,Multnomah,41,051,100
97212,1,OR,Portland,Multnomah,41,051,100
97213,1,OR,Portland,Multnomah,41,051,100
97214,1,OR,Portland,Multnomah,41,051,100
97215,1,OR,Portland,Multnomah,41,051,100
97216,1,OR,Portland,Multnomah,41,051,100
97217,1,OR,Portland,Multnomah,41,051,100
97218,1,OR,Portland,Multnomah,41,051,100
97219,1,OR,Portland,Multnomah,41,051,98
97219,2,OR,Portland,Clackamas,41,005,1
97219,3,OR,Portland,Washington,41,067,1
97220,1,OR,Portland,Multnomah,41,051,100
97221,1,OR,Portland,Multnomah,41,051,100
97222,1,OR,Portland,Clackamas,41,005,99
97222,2,OR,Portland,Multnomah,41,051,1
97223,1,OR,Portland,Washington,41,067,100
97224,1,OR,Portland,Washington,41,067,100
97225,1,OR,Portland,Washington,41,067,99
97225,2,OR,Portland,Multnomah,41,051,1
97227,1,OR,Portland,Multnomah,41,051,100
97228,1,OR,Portland,Multnomah,41,051,100
97229,1,OR,Portland,Washington,41,067,88
97229,2,OR,Portland,Multnomah,41,051,12
97230,1,OR,Portland,Multnomah,41,051,100
97231,1,OR,Portland,Multnomah,41,051,91
97231,2,OR,Portland,Washington,41,067,6
97231,3,OR,Portland,Columbia,41,009,3
97232,1,OR,Portland,Multnomah,41,051,100
97233,1,OR,Portland,Multnomah,41,051,100
97236,1,OR,Portland,Multnomah,41,051,100
97238,1,OR,Portland,Multnomah,41,051,100
97239,1,OR,Portland,Multnomah,41,051,100
97240,1,OR,Portland,Multnomah,41,051,100
97242,1,OR,Portland,Multnomah,41,051,100
97250,1,OR,Portland,Multnomah,41,051,100
97251,1,OR,Portland,Multnomah,41,051,100
97252,1,OR,Portland,Multnomah,41,051,100
97253,1,OR,Portland,Multnomah,41,051,100
97254,1,OR,Portland,Multnomah,41,051,100
97256,1,OR,Portland,Multnomah,41,051,100
97258,1,OR,Portland,Multnomah,41,051,100
97266,1,OR,Portland,Multnomah,41,051,63
97266,2,OR,Portland,Clackamas,41,005,37
97267,1,OR,Portland,Clackamas,41,005,100
97268,1,OR,Portland,Clackamas,41,005,100
97269,1,OR,Portland,Clackamas,41,005,100
97280,1,OR,Portland,Multnomah,41,051,100
97281,1,OR,Portland,Washington,41,067,100
97282,1,OR,Portland,Multnomah,41,051,100
97283,1,OR,Portland,Multnomah,41,051,100
97286,1,OR,Portland,Multnomah,41,051,100
97290,1,OR,Portland,Multnomah,41,051,100
97291,1,OR,Portland,Washington,41,067,100
97292,1,OR,Portland,Multnomah,41,051,100
97293,1,OR,Portland,Multnomah,41,051,100
97294,1,OR,Portland,Multnomah,41,051,100
97296,1,OR,Portland,Multnomah,41,051,100
97298,1,OR,Portland,Washington,41,067,100
97301,1,OR,Salem,Marion,41,047,100
97302,1,OR,Salem,Marion,41,047,100
97303,1,OR,Salem,Marion,41,047,100
97304,1,OR,Salem,Polk,41,053,98
97304,2,OR,Salem,Yamhill,41,071,2
97305,1,OR,Salem,Marion,41,047,100
97306,1,OR,Salem,Marion,41,047,100
97307,1,OR,Keizer,Marion,41,047,100
97308,1,OR,Salem,Marion,41,047,100
97309,1,OR,Salem,Marion,41,047,100
97310,1,OR,Salem,Marion,41,047,100
97311,1,OR,Salem,Marion,41,047,100
97312,1,OR,Salem,Marion,41,047,100
97314,1,OR,Salem,Marion,41,047,100
97317,1,OR,Salem,Marion,41,047,100
97321,1,OR,Albany,Linn,41,043,76
97321,2,OR,Albany,Benton,41,003,24
97322,1,OR,Albany,Linn,41,043,100
97324,1,OR,Alsea,Benton,41,003,84
97324,2,OR,Alsea,Lincoln,41,041,13
97324,3,OR,Alsea,Lane,41,039,3
97325,1,OR,Aumsville,Marion,41,047,100
97326,1,OR,Blodgett,Lincoln,41,041,63
97326,2,OR,Blodgett,Benton,41,003,37
97327,1,OR,Brownsville,Linn,41,043,100
97329,1,OR,Cascadia,Linn,41,043,100
97330,1,OR,Corvallis,Benton,41,003,100
97331,1,OR,Corvallis,Benton,41,003,100
97333,1,OR,Corvallis,Benton,41,003,92
97333,2,OR,Corvallis,Linn,41,043,8
97335,1,OR,Crabtree,Linn,41,043,100
97336,1,OR,Crawfordsville,Linn,41,043,100
97338,1,OR,Dallas,Polk,41,053,100
97339,1,OR,Corvallis,Benton,41,003,100
97341,1,OR,Depoe Bay,Lincoln,41,041,100
97342,1,OR,Detroit,Marion,41,047,100
97343,1,OR,Eddyville,Lincoln,41,041,100
97344,1,OR,Falls City,Polk,41,053,100
97345,1,OR,Foster,Linn,41,043,100
97346,1,OR,Gates,Marion,41,047,81
97346,2,OR,Gates,Linn,41,043,19
97347,1,OR,Grand Ronde,Polk,41,053,73
97347,2,OR,Grand Ronde,Yamhill,41,071,27
97348,1,OR,Halsey,Linn,41,043,100
97350,1,OR,Idanha,Marion,41,047,71
97350,2,OR,Idanha,Linn,41,043,29
97351,1,OR,Independence,Polk,41,053,100
97352,1,OR,Jefferson,Marion,41,047,98
97352,2,OR,Jefferson,Linn,41,043,2
97355,1,OR,Lebanon,Linn,41,043,100
97357,1,OR,Logsden,Lincoln,41,041,100
97358,1,OR,Lyons,Linn,41,043,71
97358,2,OR,Lyons,Marion,41,047,29
97360,1,OR,Mill City,Linn,41,043,71
97360,2,OR,Mill City,Marion,41,047,29
97361,1,OR,Monmouth,Polk,41,053,98
97361,2,OR,Monmouth,Benton,41,003,2
97362,1,OR,Mount Angel,Marion,41,047,98
97362,2,OR,Mount Angel,Clackamas,41,005,2
97364,1,OR,Neotsu,Lincoln,41,041,100
97365,1,OR,Newport,Lincoln,41,041,100
97366,1,OR,South Beach,Lincoln,41,041,100
97367,1,OR,Lincoln City,Lincoln,41,041,100
97368,1,OR,Otis,Lincoln,41,041,94
97368,2,OR,Otis,Tillamook,41,057,6
97369,1,OR,Otter Rock,Lincoln,41,041,100
97370,1,OR,Philomath,Benton,41,003,100
97371,1,OR,Rickreall,Polk,41,053,100
97373,1,OR,Saint Benedict,Marion,41,047,100
97374,1,OR,Scio,Linn,41,043,100
97375,1,OR,Scotts Mills,Marion,41,047,90
97375,2,OR,Scotts Mills,Clackamas,41,005,10
97376,1,OR,Seal Rock,Lincoln,41,041,100
97377,1,OR,Shedd,Linn,41,043,100
97378,1,OR,Sheridan,Yamhill,41,071,83
97378,2,OR,Sheridan,Polk,41,053,17
97380,1,OR,Siletz,Lincoln,41,041,100
97381,1,OR,Silverton,Marion,41,047,100
97383,1,OR,Stayton,Marion,41,047,96
97383,2,OR,Stayton,Linn,41,043,4
97384,1,OR,Mehama,Marion,41,047,100
97385,1,OR,Sublimity,Marion,41,047,100
97386,1,OR,Sweet Home,Linn,41,043,100
97388,1,OR,Gleneden Beach,Lincoln,41,041,100
97389,1,OR,Tangent,Linn,41,043,100
97390,1,OR,Tidewater,Lincoln,41,041,94
97390,2,OR,Tidewater,Lane,41,039,6
97391,1,OR,Toledo,Lincoln,41,041,100
97392,1,OR,Turner,Marion,41,047,100
97394,1,OR,Waldport,Lincoln,41,041,100
97396,1,OR,Willamina,Yamhill,41,071,65
97396,2,OR,Willamina,Polk,41,053,35
97401,1,OR,Eugene,Lane,41,039,100
97402,1,OR,Eugene,Lane,41,039,100
97403,1,OR,Eugene,Lane,41,039,100
97404,1,OR,Eugene,Lane,41,039,100
97405,1,OR,Eugene,Lane,41,039,100
97406,1,OR,Agness,Curry,41,015,100
97407,1,OR,Allegany,Coos,41,011,100
97408,1,OR,Eugene,Lane,41,039,100
97409,1,OR,Alvadore,Lane,41,039,100
97410,1,OR,Azalea,Douglas,41,019,100
97411,1,OR,Bandon,Coos,41,011,100
97412,1,OR,Blachly,Lane,41,039,100
97413,1,OR,Blue River,Lane,41,039,100
97414,1,OR,Broadbent,Coos,41,011,100
97415,1,OR,Brookings,Curry,41,015,100
97416,1,OR,Camas Valley,Douglas,41,019,100
97417,1,OR,Canyonville,Douglas,41,019,100
97419,1,OR,Cheshire,Lane,41,039,100
97420,1,OR,Coos Bay,Coos,41,011,100
97423,1,OR,Coquille,Coos,41,011,100
97424,1,OR,Cottage Grove,Lane,41,039,98
97424,2,OR,Cottage Grove,Douglas,41,019,2
97426,1,OR,Creswell,Lane,41,039,100
97429,1,OR,Days Creek,Douglas,41,019,100
97430,1,OR,Deadwood,Lane,41,039,100
97431,1,OR,Dexter,Lane,41,039,100
97432,1,OR,Dillard,Douglas,41,019,100
97434,1,OR,Dorena,Lane,41,039,100
97435,1,OR,Drain,Douglas,41,019,100
97436,1,OR,Elkton,Douglas,41,019,100
97437,1,OR,Elmira,Lane,41,039,100
97438,1,OR,Fall Creek,Lane,41,039,100
97439,1,OR,Florence,Lane,41,039,100
97440,1,OR,Eugene,Lane,41,039,100
97441,1,OR,Gardiner,Douglas,41,019,100
97442,1,OR,Glendale,Douglas,41,019,100
97443,1,OR,Glide,Douglas,41,019,100
97444,1,OR,Gold Beach,Curry,41,015,100
97446,1,OR,Harrisburg,Linn,41,043,98
97446,2,OR,Harrisburg,Lane,41,039,2
97447,1,OR,Idleyld Park,Douglas,41,019,87
97447,2,OR,Idleyld Park,Klamath,41,035,13
97448,1,OR,Junction City,Lane,41,039,99
97448,2,OR,Junction City,Benton,41,003,1
97449,1,OR,Lakeside,Coos,41,011,100
97450,1,OR,Langlois,Curry,41,015,100
97451,1,OR,Lorane,Lane,41,039,100
97452,1,OR,Lowell,Lane,41,039,100
97453,1,OR,Mapleton,Lane,41,039,100
97454,1,OR,Marcola,Lane,41,039,100
97455,1,OR,Pleasant Hill,Lane,41,039,100
97456,1,OR,Monroe,Benton,41,003,97
97456,2,OR,Monroe,Lane,41,039,3
97457,1,OR,Myrtle Creek,Douglas,41,019,100
97458,1,OR,Myrtle Point,Coos,41,011,100
97459,1,OR,North Bend,Coos,41,011,100
97461,1,OR,Noti,Lane,41,039,100
97462,1,OR,Oakland,Douglas,41,019,100
97463,1,OR,Oakridge,Lane,41,039,100
97464,1,OR,Ophir,Curry,41,015,100
97465,1,OR,Port Orford,Curry,41,015,100
97466,1,OR,Powers,Coos,41,011,100
97467,1,OR,Reedsport,Douglas,41,019,100
97469,1,OR,Riddle,Douglas,41,019,100
97470,1,OR,Roseburg,Douglas,41,019,100
97471,1,OR,Roseburg,Douglas,41,019,100
97473,1,OR,Scottsburg,Douglas,41,019,100
97475,1,OR,Springfield,Lane,41,039,100
97476,1,OR,Sixes,Curry,41,015,100
97477,1,OR,Springfield,Lane,41,039,100
97478,1,OR,Springfield,Lane,41,039,100
97479,1,OR,Sutherlin,Douglas,41,019,100
97480,1,OR,Swisshome,Lane,41,039,100
97481,1,OR,Tenmile,Douglas,41,019,100
97484,1,OR,Tiller,Douglas,41,019,95
97484,2,OR,Tiller,Jackson,41,029,5
97486,1,OR,Umpqua,Douglas,41,019,100
97487,1,OR,Veneta,Lane,41,039,100
97488,1,OR,Vida,Lane,41,039,100
97489,1,OR,Walterville,Lane,41,039,100
97490,1,OR,Walton,Lane,41,039,100
97491,1,OR,Wedderburn,Curry,41,015,100
97492,1,OR,Westfir,Lane,41,039,100
97493,1,OR,Westlake,Lane,41,039,100
97494,1,OR,Wilbur,Douglas,41,019,100
97495,1,OR,Winchester,Douglas,41,019,100
97496,1,OR,Winston,Douglas,41,019,100
97497,1,OR,Wolf Creek,Josephine,41,033,100
97498,1,OR,Yachats,Lincoln,41,041,93
97498,2,OR,Yachats,Lane,41,039,7
97499,1,OR,Yoncalla,Douglas,41,019,100
97501,1,OR,Medford,Jackson,41,029,100
97502,1,OR,Central Point,Jackson,41,029,100
97503,1,OR,White City,Jackson,41,029,100
97504,1,OR,Medford,Jackson,41,029,100
97520,1,OR,Ashland,Jackson,41,029,100
97522,1,OR,Butte Falls,Jackson,41,029,100
97523,1,OR,Cave Junction,Josephine,41,033,100
97524,1,OR,Eagle Point,Jackson,41,029,100
97525,1,OR,Gold Hill,Jackson,41,029,100
97526,1,OR,Grants Pass,Josephine,41,033,99
97526,2,OR,Grants Pass,Jackson,41,029,1
97527,1,OR,Grants Pass,Josephine,41,033,96
97527,2,OR,Grants Pass,Jackson,41,029,4
97528,1,OR,Grants Pass,Josephine,41,033,100
97530,1,OR,Jacksonville,Jackson,41,029,100
97531,1,OR,Kerby,Josephine,41,033,100
97532,1,OR,Merlin,Josephine,41,033,100
97533,1,OR,Murphy,Josephine,41,033,100
97534,1,OR,O'Brien,Josephine,41,033,100
97535,1,OR,Phoenix,Jackson,41,029,100
97536,1,OR,Prospect,Jackson,41,029,100
97537,1,OR,Rogue River,Jackson,41,029,100
97538,1,OR,Selma,Josephine,41,033,100
97539,1,OR,Shady Cove,Jackson,41,029,100
97540,1,OR,Talent,Jackson,41,029,100
97541,1,OR,Trail,Jackson,41,029,100
97543,1,OR,Wilderville,Josephine,41,033,100
97544,1,OR,Williams,Josephine,41,033,100
97601,1,OR,Klamath Falls,Klamath,41,035,100
97602,1,OR,Klamath Falls,Klamath,41,035,100
97603,1,OR,Klamath Falls,Klamath,41,035,100
97604,1,OR,Crater Lake,Klamath,41,035,100
97620,1,OR,Adel,Lake,41,037,100
97621,1,OR,Beatty,Klamath,41,035,100
97622,1,OR,Bly,Klamath,41,035,100
97623,1,OR,Bonanza,Klamath,41,035,100
97624,1,OR,Chiloquin,Klamath,41,035,100
97625,1,OR,Dairy,Klamath,41,035,100
97626,1,OR,Fort Klamath,Klamath,41,035,100
97627,1,OR,Keno,Klamath,41,035,100
97630,1,OR,Lakeview,Lake,41,037,100
97632,1,OR,Malin,Klamath,41,035,100
97633,1,OR,Merrill,Klamath,41,035,100
97634,1,OR,Midland,Klamath,41,035,100
97635,1,CA,New Pine Creek,Modoc,06,049,61
97635,2,OR,New Pine Creek,Lake,41,037,39
97636,1,OR,Paisley,Lake,41,037,100
97637,1,OR,Plush,Lake,41,037,100
97638,1,OR,Silver Lake,Lake,41,037,100
97639,1,OR,Sprague River,Klamath,41,035,100
97640,1,OR,Summer Lake,Lake,41,037,100
97641,1,OR,Christmas Valley,Lake,41,037,100
97701,1,OR,Bend,Deschutes,41,017,99
97701,2,OR,Bend,Crook,41,013,1
97702,1,OR,Bend,Deschutes,41,017,100
97703,1,OR,Bend,Deschutes,41,017,100
97707,1,OR,Bend,Deschutes,41,017,100
97708,1,OR,Bend,Deschutes,41,017,100
97709,1,OR,Bend,Deschutes,41,017,100
97710,1,OR,Fields,Harney,41,025,100
97711,1,OR,Ashwood,Jefferson,41,031,100
97712,1,OR,Brothers,Deschutes,41,017,100
97720,1,OR,Burns,Harney,41,025,100
97721,1,OR,Princeton,Harney,41,025,100
97722,1,OR,Diamond,Harney,41,025,100
97730,1,OR,Camp Sherman,Jefferson,41,031,100
97731,1,OR,Chemult,Klamath,41,035,76
97731,2,OR,Chemult,Douglas,41,019,24
97732,1,OR,Crane,Harney,41,025,100
97733,1,OR,Crescent,Klamath,41,035,100
97734,1,OR,Culver,Jefferson,41,031,100
97735,1,OR,Fort Rock,Lake,41,037,100
97736,1,OR,Frenchglen,Harney,41,025,100
97737,1,OR,Gilchrist,Klamath,41,035,100
97738,1,OR,Hines,Harney,41,025,100
97739,1,OR,La Pine,Deschutes,41,017,75
97739,2,OR,La Pine,Klamath,41,035,25
97741,1,OR,Madras,Jefferson,41,031,100
97750,1,OR,Mitchell,Wheeler,41,069,100
97751,1,OR,Paulina,Crook,41,013,100
97752,1,OR,Post,Crook,41,013,100
97753,1,OR,Powell Butte,Crook,41,013,100
97754,1,OR,Prineville,Crook,41,013,100
97756,1,OR,Redmond,Deschutes,41,017,99
97756,2,OR,Redmond,Crook,41,013,1
97758,1,OR,Riley,Harney,41,025,94
97758,2,OR,Riley,Lake,41,037,6
97759,1,OR,Sisters,Deschutes,41,017,99
97759,2,OR,Sisters,Jefferson,41,031,1
97760,1,OR,Terrebonne,Jefferson,41,031,54
97760,2,OR,Terrebonne,Deschutes,41,017,43
97760,3,OR,Terrebonne,Crook,41,013,3
97761,1,OR,Warm Springs,Jefferson,41,031,100
97801,1,OR,Pendleton,Umatilla,41,059,100
97810,1,OR,Adams,Umatilla,41,059,100
97812,1,OR,Arlington,Gilliam,41,021,100
97813,1,OR,Athena,Umatilla,41,059,100
97814,1,OR,Baker City,Baker,41,001,99
97814,2,OR,Baker City,Union,41,061,1
97817,1,OR,Bates,Grant,41,023,100
97818,1,OR,Boardman,Morrow,41,049,100
97819,1,OR,Bridgeport,Baker,41,001,100
97820,1,OR,Canyon City,Grant,41,023,100
97823,1,OR,Condon,Gilliam,41,021,100
97824,1,OR,Cove,Union,41,061,100
97825,1,OR,Dayville,Grant,41,023,100
97826,1,OR,Echo,Umatilla,41,059,100
97827,1,OR,Elgin,Union,41,061,100
97828,1,OR,Enterprise,Wallowa,41,063,100
97830,1,OR,Fossil,Wheeler,41,069,100
97833,1,OR,Haines,Baker,41,001,100
97834,1,OR,Halfway,Baker,41,001,100
97835,1,OR,Helix,Umatilla,41,059,100
97836,1,OR,Heppner,Morrow,41,049,100
97837,1,OR,Hereford,Baker,41,001,100
97838,1,OR,Hermiston,Umatilla,41,059,99
97838,2,OR,Hermiston,Morrow,41,049,1
97839,1,OR,Lexington,Morrow,41,049,100
97840,1,OR,Oxbow,Baker,41,001,100
97841,1,OR,Imbler,Union,41,061,100
97842,1,OR,Imnaha,Wallowa,41,063,100
97843,1,OR,Ione,Morrow,41,049,95
97843,2,OR,Ione,Gilliam,41,021,5
97844,1,OR,Irrigon,Morrow,41,049,100
97845,1,OR,John Day,Grant,41,023,100
97846,1,OR,Joseph,Wallowa,41,063,100
97848,1,OR,Kimberly,Grant,41,023,91
97848,2,OR,Kimberly,Wheeler,41,069,9
97850,1,OR,La Grande,Union,41,061,100
97856,1,OR,Long Creek,Grant,41,023,100
97857,1,OR,Lostine,Wallowa,41,063,100
97859,1,OR,Meacham,Umatilla,41,059,100
97861,1,OR,Mikkalo,Gilliam,41,021,100
97862,1,OR,Milton Freewater,Umatilla,41,059,100
97864,1,OR,Monument,Grant,41,023,100
97865,1,OR,Mount Vernon,Grant,41,023,100
97867,1,OR,North Powder,Union,41,061,81
97867,2,OR,North Powder,Baker,41,001,19
97868,1,OR,Pilot Rock,Umatilla,41,059,100
97869,1,OR,Prairie City,Grant,41,023,100
97870,1,OR,Richland,Baker,41,001,100
97873,1,OR,Seneca,Grant,41,023,100
97874,1,OR,Spray,Wheeler,41,069,100
97875,1,OR,Stanfield,Umatilla,41,059,100
97876,1,OR,Summerville,Union,41,061,100
97877,1,OR,Sumpter,Baker,41,001,72
97877,2,OR,Sumpter,Grant,41,023,28
